"experiment_id"	"Harvest.Date"	"Run"	"Plate"	"Column"	"Row"	"species"	"normalized_OD"	"qpcr_4plex_Cy5.356."	"qpcr_3plex_TR.360."	"qpcr_3plex_FAM.361."	"qpcr_4plex_FAM.492."	"qpcr_3plex_HEX.500."	"qpcr_4plex_TR.502."	"qpcr_4plex_HEX.519."	"nmr_row"	"nmr_column"	"nmr_rack"	"nmr_position"	"unknown1"	"unknown2"	"unknown3"	"Butyrate"	"Isovalerate"	"Leucine"	"Valine"	"Isoleucine"	"Propionate"	"unknown4"	"Ethanol"	"Lactate"	"Isocaproate"	"unknown5"	"Alanine"	"unknown6"	"Acetate"	"unknown7"	"unknown8"	"Methionine"	"unknown9"	"Glutamate"	"Isobutyrate"	"Succinate"	"2-Oxoisocaproate"	"Aspartate"	"unknown10"	"Asparagine"	"Lysine"	"Choline"	"Proline"	"Cystine"	"unknown11"	"Glycine"	"Glycerol"	"unknown12"	"unknown13"	"unknown14"	"Betaine"	"Serine"	"Isopropanol"	"Pyroglutamate"	"Threonine"	"Trehalose"	"Lactose"	"unknown15"	"unknown16"	"unknown17"	"unknown18"	"Uracil"	"Uridine"	"unknown19"	"unknown20"	"Cytosine"	"unknown21"	"Cytidine"	"Adenosine"	"Inosine"	"unknown22"	"unknown23"	"unknown24"	"unknown25"	"Urocanate"	"Fumarate"	"Tyramine"	"Tyrosine"	"Histidine"	"unknown26"	"Tryptophan"	"Phenylalanine"	"unknown27"	"unknown28"	"unknown29"	"unknown30"	"unknown31"	"UMP"	"Hypoxanthine"	"unknown32"	"Adenine"	"unknown33"	"unknown34"	"unknown35"	"Formate"	"AMP"	"Nicotinate"	"Nicotinamide"
"322C"	"1/12/2017"	3	2	2	"C"	"502"	0.004791664	NA	2.55213e-05	NA	NA	NA	0.005984145	NA	"C"	3	3	"3C3"	0.011037	0.0082745	1.3566	1.847	1.9428	6.2891	2.7813	1.746	0.15761	0.026101	0.94179	1.132	0.11885	0.23614	2.8916	0.7351	0.98743	1.8151	0.38378	0.78299	0.10857	0.7773	0.12294	0.97793	0.12896	0.64977	0.13608	0.57539	2.4249	0.18362	0.4789	0.17481	0.21572	0.41906	0.16358	0.15638	0.90427	0.23591	0.4021	0.70445	0.15151	1.9453	1.3666	0.32254	0.060566	0.0018294	0.0020694	0.0072035	0.0057788	0.027204	0.017482	0.0062602	0.0057281	0.0019848	0.0031693	0.0063691	0.062402	0.0042247	0.0031312	0.0066767	0.0022329	0.0097838	0.00026736	0.00094932	0.32407	0.33736	0.10304	0.34507	0.18736	0.99652	0.042628	0.022949	0.03321	0.017272	0.024039	0.03599	0.0075883	0.010095	0.01139	0.014254	0.0099611	0.0041424	0.023264	0.0023778	0.0032937	0.0078044
"323C"	"1/12/2017"	3	2	3	"C"	"519"	0.251991669	NA	5.30777e-05	1.51381e-05	NA	NA	NA	136.2944572	"C"	4	3	"3C4"	0.0084338	0.010924	1.0031	0.99652	1.8896	5.9147	3.6556	2.1823	1.3899	0.02315	0.71631	1.104	0.09603	0.25906	4.0596	0.50381	2.9335	2.0884	0.50232	1.0314	0.099897	1.1045	0.089226	1.6496	0.090759	0.31041	0.10815	0.42392	2.6812	0.28232	1.3796	0.12714	0.032924	0.4357	0.16407	0.049814	0.8052	0.13171	0.31802	0.58708	0.1252	1.4301	1.0296	0.0071975	0.0063321	0.0032498	0.0024852	0.0039418	0.0058487	0.030128	0.018754	0.0045257	0.0048307	0.0020577	0.002186	0.0040837	0.0254	0.0034509	0.0017835	0.0030592	0.0011948	0.0041185	0.0010691	0.0021755	0.47384	0.17351	0.15858	0.26713	0.1751	1.1946	0.033493	0.014802	0.01669	0.019053	0.012219	0.028417	0.0056796	0.0098085	0.041459	0.0064983	0.0056505	0.0026725	0.12015	0.00074543	0.0018037	0.0067824
"271B"	"1/11/2017"	2	7	1	"B"	"492,519"	0.292858321	NA	NA	NA	0.252683044	NA	NA	167.1319503	"C"	5	3	"3C5"	0.0090368	0.010612	1.0548	1.0247	2.1178	5.9461	3.8156	2.2313	1.5788	0.018849	0.75382	1.1786	0.099349	0.26555	4.2977	0.53026	3.194	2.1718	0.51079	1.0635	0.096957	1.1002	0.087714	1.7603	0.081392	0.28961	0.10822	0.41311	2.7685	0.30989	1.4751	0.11436	0.032336	0.45408	0.17315	0.04888	0.81318	0.10813	0.32956	0.4975	0.13226	1.3725	0.96769	0.0039338	0.0038353	0.0023376	0.0016899	0.002071	0.012143	0.030234	0.019111	0.0058512	0.005499	0.0018659	0.0024895	0.0029559	0.033581	0.0036731	0.0011174	0.00062961	0.0010911	0.00071682	0.0010726	0.0014638	0.4785	0.1694	0.15433	0.26808	0.17401	1.2104	0.030063	0.01936	0.0097877	0.026139	0.010064	0.027104	0.0058513	0.0094516	0.047882	0.0031652	0.0039579	0.0014614	0.10186	0.00056171	0.004115	0.0056024
"312B"	"1/12/2017"	3	1	2	"B"	"360"	0.01349167	2.24946e-05	0.786316991	NA	NA	NA	NA	1.09416e-05	"C"	6	3	"3C6"	0.010498	0.0076917	1.3017	1.6249	1.5275	6.3274	2.9138	1.9908	0.16496	0.028405	0.92199	2.0237	0.1071	0.24829	3.2271	0.64622	1.0526	1.7722	0.38245	0.86464	0.10427	0.8027	0.11642	1.0045	0.12059	0.61923	0.13464	0.59455	2.5472	0.17068	0.48907	0.17132	0.19264	0.49185	0.15379	0.15499	0.89687	0.22701	0.37296	0.72674	0.13875	1.7108	1.3692	0.30731	0.018884	0.0017782	0.0063516	0.001646	0.0035717	0.022963	0.011847	0.010495	0.015916	0.0031312	0.0050469	0.0048875	0.016228	0.0018877	0.0067658	0.0010249	0.0064366	0.0016017	0.00011011	0.001871	0.38895	0.28347	0.16076	0.33446	0.17379	1.0311	0.041719	0.022482	0.018548	0.015988	0.034493	0.039688	0.0093877	0.0099356	0.054177	0.0059232	0.018327	0.0022675	0.021523	0.007354	0.0086633	0.0024929
"274B"	"1/11/2017"	2	7	4	"B"	"502,519"	0.300358343	2.2741e-06	NA	NA	NA	6.61702e-05	0.035001385	155.218094	"C"	7	3	"3C7"	0.0089096	0.011405	0.96575	1.0944	1.7646	5.9156	3.5095	2.1605	1.2021	0.05374	0.77209	1.0763	0.093299	0.2571	3.9121	0.53188	2.8577	1.9845	0.48205	1.0033	0.099892	1.0669	0.096226	1.6376	0.12159	0.32052	0.10661	0.43442	2.6266	0.2396	1.2254	0.12686	0.034908	0.42997	0.18309	0.052775	0.80234	0.13515	0.3174	0.5924	0.14362	1.4422	1.0686	0.0044968	0.0042454	0.003025	0.0013916	0.0040697	0.0043508	0.028868	0.018834	0.0049027	0.0049086	0.0022891	0.0026222	0.0039722	0.02873	0.0032662	0.0021731	0.0036087	0.0013083	0.0046923	0.0010693	0.0024106	0.4592	0.18307	0.15417	0.27003	0.175	1.1547	0.032431	0.014818	0.018047	0.01909	0.01398	0.028414	0.0049181	0.0082327	0.033839	0.0070208	0.0055466	0.0030612	0.10048	0.00065865	0.0038478	0.0067718
"313C"	"1/12/2017"	3	1	3	"C"	"361"	0.01819166	NA	NA	0.538066493	NA	NA	NA	NA	"C"	8	3	"3C8"	0.011171	0.0083071	1.4228	1.7736	1.7562	6.5096	2.8574	1.8501	0.16461	0.028281	1.0044	3.8674	0.12117	0.24732	3.0321	0.7578	1.3583	1.8561	0.4192	0.82499	0.10951	0.81277	0.1195	1.0095	0.12906	0.67315	0.13568	0.60515	2.5184	0.18986	0.47888	0.17525	0.04036	0.44671	0.1609	0.08042	0.88964	0.20252	0.37238	0.74343	0.15668	1.9413	1.4095	0.011663	0.006361	0.0015272	0.0019087	0.0059037	0.0033084	0.037185	0.010744	0.0060143	0.0057127	0.0023528	0.0029806	0.0059309	0.010287	0.0020877	0.0033809	0.0064687	0.0033541	0.0093781	0.00065781	0.00043409	0.35149	0.33711	0.13026	0.34498	0.19213	1.0303	0.03427	0.0099353	0.032262	0.014056	0.026203	0.045464	0.0098391	0.011116	0.048772	0.014375	0.0089437	0.0044974	0.096816	0.0032838	0.008572	0.0013598
"343C"	"1/12/2017"	3	4	3	"C"	"360,492"	0.073191667	NA	0.749828704	NA	1.211330398	NA	NA	NA	"C"	9	3	"3C9"	0.012753	0.0078524	1.2879	1.8041	2.0599	6.3383	2.9309	2.0217	0.15833	0.028683	0.94639	1.575	0.1062	0.24713	3.264	1.2767	1.0701	1.7585	0.38269	0.86464	0.1046	0.80163	0.10913	1.0007	0.12016	0.61624	0.13329	0.58152	2.5313	0.16465	0.50243	0.17272	0.18926	0.52376	0.15608	0.14588	0.87857	0.14861	0.36478	0.37856	0.1453	1.6503	1.2878	0.2983	0.0043907	0.0017773	0.0063065	0.0017449	0.0023795	0.048967	0.0040138	0.0092507	0.014886	0.0023762	0.001727	0.0041796	0.016375	0.0011002	0.00034188	0.0004168	0.00035638	0.0007555	0.00018042	0.0012803	0.38697	0.26917	0.15915	0.34777	0.16649	1.0407	0.037905	0.015071	0.017177	0.013162	0.021829	0.031711	0.0092658	0.010484	0.072702	0.0049184	0.0062672	0.0021802	0.019436	0.0007286	0.0077236	0.0016045
"342C"	"1/12/2017"	3	4	2	"C"	"360,361"	0.017191673	8.31836e-06	0.040046212	0.634001219	NA	NA	NA	7.43239e-05	"C"	10	3	"3C10"	0.010694	0.0079496	1.3648	1.7744	1.6613	6.3525	2.7797	1.8396	0.16361	0.028476	0.99206	3.7466	0.11479	0.24351	3.0181	0.72082	1.3224	1.7995	0.40409	0.81668	0.10923	0.7989	0.11643	0.98478	0.12562	0.64448	0.13227	0.5962	2.4811	0.18075	0.47101	0.17095	0.039347	0.45197	0.15985	0.079767	0.86643	0.19395	0.35946	0.71928	0.1662	1.8328	1.3676	0.011342	0.0065348	0.0016411	0.0013793	0.0051685	0.0044491	0.035965	0.010648	0.0062355	0.0073845	0.0023351	0.0034698	0.0057692	0.011033	0.0015984	0.0041063	0.0043715	0.0040574	0.0084603	-1.0747e-05	0.0015957	0.35119	0.315	0.1436	0.33656	0.18567	1.0097	0.03454	0.0084784	0.027542	0.013741	0.031711	0.041575	0.0097884	0.010075	0.047992	0.012618	0.011719	0.0039112	0.085592	0.0046524	0.0089424	0.0036068
"334C"	"1/12/2017"	3	3	4	"C"	"356,502"	0.160291681	4.166543867	NA	NA	NA	NA	0.009865481	NA	"C"	11	3	"3C11"	0.01319	0.0086701	2.0928	2.2895	3.7865	4.7782	1.8721	0.93632	1.1272	0.023098	0.95327	0.3824	0.17696	0.20404	1.0457	1.1942	1.8153	2.3849	0.38591	0.75016	0.11182	0.7616	0.15271	1.0195	0.12484	0.63621	0.13648	0.56951	2.3701	0.16939	0.447	0.13578	0.038667	0.42696	0.15886	0.085621	0.67615	0.14629	0.37133	0.4562	0.14807	1.8901	1.1035	0.025833	0.021404	0.0021488	0.0025585	0.0061171	0.022194	0.02044	0.016379	0.0064234	0.0055807	0.0020587	0.0028499	0.0058512	0.017644	0.005924	0.0029115	0.006779	0.0021442	0.0098384	0.00050653	1.0111e-05	0.30941	0.33027	0.10884	0.33577	0.18177	0.9601	0.037731	0.013761	0.032258	0.020719	0.024797	0.037945	0.034343	0.015265	0.011115	0.014094	0.0085592	0.0040783	0.01829	0.0020263	0.0080443	0.0013841
"333C"	"1/12/2017"	3	3	3	"C"	"356,500"	0.157391677	4.043853491	NA	NA	NA	0.056387543	NA	2.5143e-05	"C"	12	3	"3C12"	0.012847	0.0086942	2.0938	2.2795	3.6778	4.9058	1.9009	0.95587	1.1282	0.023585	0.95487	0.38275	0.17701	0.20557	1.0306	1.1815	1.843	2.3608	0.38808	0.75526	0.11225	0.76653	0.15307	1.025	0.12587	0.64271	0.13694	0.57329	2.3871	0.16992	0.4504	0.13706	0.039663	0.42939	0.15693	0.086852	0.69266	0.14812	0.36944	0.45928	0.14885	1.9056	1.1133	0.02539	0.021531	0.0019144	0.0019694	0.005701	0.027019	0.021715	0.016618	0.0064407	0.0057398	0.002357	0.0030259	0.0061061	0.013725	0.0063828	0.002833	0.0065777	0.0021274	0.009578	0.0024484	0.00065268	0.31171	0.33367	0.10593	0.3403	0.1834	0.96901	0.03697	0.014046	0.033216	0.021347	0.024709	0.037951	0.038072	0.016511	0.010465	0.014462	0.0088726	0.0045075	0.019002	0.001992	0.0084068	0.0019964
"324C"	"1/12/2017"	3	2	4	"C"	"356,360"	0.164591679	3.688522842	0.204613095	NA	NA	NA	NA	4.35734e-05	"D"	1	3	"3D1"	0.013119	0.0086273	2.2621	2.2339	3.8239	5.0339	1.8712	1.0785	1.2547	0.027086	0.93875	1.0503	0.18823	0.21875	1.2401	1.2122	1.8364	2.496	0.40164	0.86262	0.11576	0.83472	0.16075	1.114	0.12442	0.64103	0.14082	0.60667	2.613	0.16202	0.50034	0.14216	0.040262	0.51834	0.15904	0.083614	0.73094	0.13896	0.38028	0.44527	0.15379	1.7569	1.0811	0.0073835	0.019508	0.0013655	0.0051506	0.0022898	0.0043645	0.014178	0.01345	0.0098471	0.013602	0.0034104	0.0050445	0.0050473	0.014279	0.0012799	0.0052233	0.0014254	0.0065145	0.0014395	0.0004768	0.0011169	0.38758	0.28823	0.17004	0.35968	0.17605	1.0617	0.038087	0.014742	0.018641	0.012826	0.026719	0.043088	0.023915	0.0093468	0.043203	0.0064439	0.015578	0.0028105	0.019452	0.0068037	0.008921	0.0012255
"332C"	"1/12/2017"	3	3	2	"C"	"356,492"	0.16579167	2.32055987	NA	1.17572e-05	0.00187119	NA	NA	NA	"D"	2	3	"3D2"	0.012532	0.008931	2.1027	2.2545	3.575	4.9785	1.885	0.9435	1.1428	0.023163	0.96284	0.37739	0.17716	0.20489	1.0306	1.1611	1.8558	2.3272	0.38657	0.75756	0.11163	0.76591	0.15394	1.0262	0.12626	0.64029	0.13636	0.57287	2.3859	0.17016	0.45082	0.13778	0.03984	0.43316	0.16328	0.087024	0.70287	0.14736	0.36827	0.45599	0.14837	1.9021	1.1079	0.02734	0.019983	0.0015566	0.0025974	0.0055072	0.028372	0.019909	0.015864	0.0061965	0.0061308	0.0021865	0.0029112	0.0062004	0.012898	0.0063169	0.0026086	0.0064732	0.0022991	0.008746	0.00044457	0.00066595	0.31228	0.33259	0.10943	0.33769	0.18278	0.9666	0.037037	0.013996	0.031097	0.022348	0.024995	0.038252	0.038941	0.016223	0.01209	0.013805	0.0096094	0.0037057	0.019033	0.0015171	0.0091004	0.00077923
"312C"	"1/12/2017"	3	1	2	"C"	"360"	0.011591667	NA	0.537983902	NA	NA	NA	NA	1.0164e-05	"D"	3	3	"3D3"	0.010757	0.0083551	1.3717	1.714	1.6126	6.6547	3.0526	2.0825	0.17469	0.029163	0.97825	2.1183	0.11331	0.26002	3.3773	0.68275	1.1091	1.8632	0.4007	0.90202	0.11068	0.84385	0.12044	1.0533	0.12768	0.65211	0.1408	0.62324	2.6744	0.17708	0.51359	0.17909	0.20207	0.51628	0.16407	0.16355	0.93915	0.24107	0.38883	0.76324	0.15297	1.7985	1.4393	0.32227	0.019895	0.0016146	0.0062111	0.0018091	0.0035648	0.023085	0.012949	0.011022	0.015655	0.0031381	0.0059144	0.0054267	0.015775	0.0014056	0.0069989	0.0010672	0.0072293	0.0014554	0.00043433	0.0016281	0.40609	0.30056	0.16854	0.3516	0.18432	1.0822	0.0436	0.024187	0.019752	0.017011	0.032659	0.04466	0.0099974	0.0099273	0.057035	0.0068003	0.019386	0.0025064	0.02346	0.0084713	0.0092479	0.0013977
"321C"	"1/12/2017"	3	2	1	"C"	"500"	0.018691668	3.25738e-05	NA	NA	NA	2.523613945	NA	8.63767e-06	"D"	4	3	"3D4"	0.012351	0.0092533	1.4816	1.9911	2.069	6.6098	2.939	1.8461	0.16697	0.027723	0.97502	1.1925	0.12466	0.24844	3.0466	0.83059	1.0518	1.9035	0.40592	0.82235	0.11467	0.80809	0.12349	1.0296	0.13579	0.68283	0.14373	0.60457	2.5537	0.19232	0.5012	0.18355	0.2264	0.43728	0.16077	0.16379	0.95068	0.24741	0.41503	0.73438	0.15831	2.0441	1.4405	0.33914	0.059941	0.0019142	0.0022689	0.0070489	0.0061451	0.028856	0.018993	0.0070443	0.0058546	0.001946	0.0027928	0.0065202	0.062034	0.0056759	0.003221	0.0076439	0.0015009	0.010136	0.0037303	0.00022309	0.34216	0.35666	0.091159	0.3684	0.19858	1.0482	0.04922	0.024136	0.037377	0.018786	0.025642	0.037489	0.0098646	0.013323	0.01186	0.014724	0.009529	0.0041955	0.033013	0.00053904	0.0059302	0.0059327
"353C"	"1/12/2017"	3	5	3	"C"	"361,492"	0.022191668	1.19854e-06	NA	2.297680603	0.012275596	NA	NA	5.82477e-05	"D"	5	3	"3D5"	0.011179	0.0081954	1.3659	1.7249	1.7067	6.337	2.7714	1.8113	0.15987	0.02716	1.0644	3.6373	0.11734	0.24153	2.9629	0.72833	1.3049	1.8014	0.40087	0.806	0.10765	0.78973	0.11978	0.98154	0.12579	0.64923	0.13216	0.59318	2.4563	0.18185	0.46784	0.16983	0.039487	0.43759	0.18659	0.081798	0.86256	0.19044	0.35868	0.71814	0.1559	1.8759	1.3691	0.010507	0.007114	0.001454	0.0024459	0.0054418	0.0042781	0.035753	0.010726	0.0057264	0.0065832	0.0025263	0.0032488	0.0059991	0.0095391	0.0014934	0.0028195	0.0058476	0.0030339	0.0089165	0.00058951	0.00046825	0.34538	0.32431	0.13227	0.33498	0.1875	1.0086	0.036857	0.0084876	0.031248	0.014523	0.028311	0.041684	0.0096152	0.0098472	0.048931	0.014293	0.0090675	0.0039541	0.092617	0.002878	0.0093148	0.0018195
"231C"	"1/11/2017"	2	3	1	"C"	"356,361"	0.029758337	0.097249736	NA	0.395079219	NA	NA	NA	NA	"D"	6	3	"3D6"	0.011552	0.0088929	1.6179	1.8871	2.198	6.5295	2.8146	1.7263	0.387	0.028573	1.027	3.7287	0.13892	0.24846	2.8289	0.83184	1.5977	1.9916	0.4308	0.84156	0.11575	0.83845	0.12733	1.0518	0.13259	0.69308	0.14297	0.62611	2.6039	0.19372	0.49692	0.17959	0.042056	0.49274	0.18134	0.082804	0.88732	0.17981	0.37937	0.66015	0.18233	1.9822	1.3917	0.012898	0.007334	0.0015246	0.0029371	0.006593	0.0041678	0.021404	0.011171	0.0057567	0.0060535	0.0026054	0.0036342	0.0063321	0.011304	0.0021529	0.0027891	0.0062721	0.003321	0.009591	0.00050944	-2.8595e-05	0.3636	0.34498	0.13695	0.35405	0.19825	1.0631	0.034972	0.010022	0.033616	0.014613	0.02652	0.048275	0.011738	0.011077	0.04916	0.015094	0.0097931	0.0048868	0.09906	0.003847	0.0085346	0.0027127
"242C"	"1/11/2017"	2	4	2	"C"	"360,361"	0.026658329	1.54011e-05	0.104761147	0.801452008	NA	NA	NA	1.76382e-05	"D"	7	3	"3D7"	0.011287	0.0082501	1.391	1.8309	1.7089	6.5046	2.8642	1.8808	0.16979	0.027536	1.0459	3.8868	0.11909	0.24878	3.0913	0.74959	1.3219	1.8477	0.41403	0.83136	0.10863	0.81976	0.11691	1.0166	0.12697	0.65998	0.13743	0.61372	2.5453	0.18342	0.48245	0.1739	0.040993	0.46515	0.18177	0.081914	0.8828	0.19834	0.3668	0.74012	0.15882	1.8924	1.4024	0.010939	0.0066628	0.0013281	0.001876	0.0046658	0.0042196	0.03583	0.010736	0.0065115	0.0074819	0.002892	0.003957	0.0061554	0.010457	0.0017889	0.0038576	0.004723	0.0041124	0.0080214	0.00094681	0.0010627	0.35974	0.32638	0.14781	0.34388	0.19037	1.0317	0.035452	0.0089538	0.028798	0.013818	0.031685	0.044259	0.009592	0.010277	0.048097	0.013665	0.01208	0.0043319	0.088175	0.004474	0.009052	0.0020196
"241C"	"1/11/2017"	2	4	1	"C"	"356,519"	0.29955833	5.35113239	NA	NA	NA	NA	NA	69.42910577	"D"	8	3	"3D8"	0.01119	0.0077414	2.1047	1.8647	3.9914	5.0155	2.2769	1.1288	2.0613	0.019706	0.80963	0.45438	0.18292	0.22572	1.4544	1.0473	2.9934	2.6861	0.47327	0.94806	0.10812	0.98419	0.16464	1.7234	0.10943	0.41599	0.1246	0.46897	2.7192	0.24041	1.0666	0.10746	0.03787	0.48552	0.19429	0.060355	0.693	0.098094	0.33852	0.36403	0.14621	1.6565	0.97111	0.0048493	0.0047808	0.0023807	0.0019575	0.0042848	0.0052974	0.023191	0.017679	0.0054495	0.0048353	0.0021241	0.0026735	0.0044138	0.018755	0.0053764	0.002089	0.0034997	0.0016756	0.0064978	0.0011725	0.0018385	0.43754	0.24811	0.16861	0.31905	0.18789	1.1462	0.035119	0.013836	0.021836	0.023252	0.018047	0.033807	0.026647	0.014136	0.024033	0.0095565	0.0065062	0.0033806	0.066058	0.002043	0.0092061	0.0020431
"214C"	"1/11/2017"	2	1	4	"C"	"492"	0.050858337	NA	NA	NA	1.887652399	NA	NA	NA	"D"	9	3	"3D9"	0.015362	0.0099404	1.5569	2.9163	2.375	7.1241	3.2311	1.9902	0.18361	0.030585	1.0654	1.1377	0.1296	0.26854	3.456	1.6588	1.0267	2.0524	0.43673	0.90216	0.12156	0.87733	0.127	1.1763	0.13675	0.71608	0.15231	0.67782	2.7474	0.19344	0.52988	0.17487	0.21401	0.50187	0.16982	0.1704	0.97204	0.18038	0.42463	0.46269	0.19678	2.1273	1.4223	0.34736	0.0037309	0.00066105	0.0015448	0.0012781	0.019359	0.043263	0.0082175	0.0086782	0.013221	0.0021699	0.0037463	0.0054719	0.038707	0.0028223	0.00074862	0.00082877	0.0013471	0.0013169	0.00045954	-0.00017494	0.38799	0.35051	0.14418	0.37687	0.19289	1.1177	0.040231	0.022922	0.0235	0.022106	0.018836	0.042172	0.010444	0.012388	0.065498	0.0065266	0.0073492	0.0029802	0.018198	0.0012833	0.0033066	0.0064864
"251C"	"1/11/2017"	2	5	1	"C"	"360,502"	0.013658333	NA	0.924768148	NA	NA	NA	0.009144964	0.000335513	"D"	10	3	"3D10"	0.010388	0.008048	1.3357	1.6544	1.5286	6.6052	3.0491	2.1006	0.17353	0.029812	0.936	2.1352	0.10984	0.25753	3.3845	0.66033	1.0899	1.8393	0.40142	0.90593	0.10697	0.85337	0.10853	1.0403	0.12322	0.65784	0.13965	0.60627	2.6562	0.17199	0.52091	0.17223	0.19997	0.55295	0.16546	0.16214	0.93478	0.22837	0.39089	0.76431	0.15955	1.7253	1.4206	0.31875	0.019232	0.0014723	0.0061968	0.0018295	0.0017929	0.021273	0.013322	0.010772	0.015393	0.0034605	0.0061224	0.0041667	0.015827	0.00086341	0.006306	0.0013674	0.0087018	0.0016635	0.00018031	0.0011554	0.40869	0.28441	0.17183	0.35041	0.17988	1.0819	0.039958	0.025612	0.019316	0.015148	0.027934	0.044922	0.0095688	0.010075	0.055123	0.0062039	0.018267	0.0023846	0.021674	0.0098255	0.0083441	0.001116
"223C"	"1/11/2017"	2	2	3	"C"	"519"	0.264158327	NA	0.000131824	NA	NA	NA	NA	46.57838498	"D"	11	3	"3D11"	0.0091722	0.011465	1.0395	1.0457	1.935	6.1874	3.823	2.2908	1.4349	0.025615	0.75243	1.1641	0.09966	0.2739	4.2756	0.52613	3.047	2.1652	0.52501	1.0757	0.10239	1.153	0.092113	1.7209	0.096256	0.3165	0.11306	0.44137	2.8089	0.28452	1.4318	0.12781	0.034034	0.45394	0.17197	0.051958	0.84146	0.1393	0.32992	0.61323	0.12764	1.4643	1.07	0.0043641	0.0058865	0.0033532	0.0016778	0.0042348	0.0047847	0.031729	0.018865	0.0045308	0.0048707	0.0020235	0.0019306	0.0041653	0.02619	0.0038155	0.0017865	0.0028822	0.0012166	0.0052482	0.0010639	0.0015728	0.48363	0.18131	0.1675	0.27429	0.18293	1.247	0.035197	0.015078	0.016955	0.019291	0.012956	0.03032	0.0060181	0.009967	0.042275	0.0071971	0.0059239	0.0030244	0.13498	0.0010476	0.0037144	0.0066684
"244C"	"1/11/2017"	2	4	4	"C"	"360,500"	0.016058329	0	0.900189846	NA	NA	1.235364518	NA	5.74538e-05	"D"	12	3	"3D12"	0.011021	0.0079611	1.3471	1.634	1.7337	6.6949	3.0288	2.1274	0.1677	0.029881	0.99552	2.1174	0.11113	0.25807	3.3644	0.77602	1.078	1.8427	0.39975	0.89581	0.111	0.83008	0.10551	1.0301	0.12609	0.6526	0.14294	0.60686	2.6685	0.1751	0.52354	0.17813	0.20087	0.54715	0.17334	0.1606	0.93997	0.23565	0.39357	0.74469	0.17041	1.7422	1.4177	0.32104	0.016527	0.0017394	0.0072743	0.0027811	0.005347	0.023396	0.016837	0.010951	0.014771	0.0042513	0.0017739	0.0052169	0.01792	0.0019271	0.0067151	0.0010726	0.00080175	0.0024028	0.0070763	0.0012794	0.40309	0.28804	0.1278	0.36941	0.18146	1.0856	0.054897	0.025035	0.018863	0.01639	0.032754	0.034997	0.019317	0.010337	0.055292	0.0066745	0.017678	0.0027971	0.032895	0.0012195	0.0081927	0.00039833
"222C"	"1/11/2017"	2	2	2	"C"	"502"	0.002658333	NA	NA	NA	NA	NA	0.002247311	0.000147134	"E"	1	3	"3E1"	0.011299	0.0084793	1.4108	1.8695	1.9503	6.2876	2.7835	1.7441	0.15796	0.025806	0.96769	1.132	0.11926	0.2353	2.8871	0.72804	0.98768	1.812	0.382	0.77831	0.10821	0.77487	0.11816	0.97786	0.12872	0.64932	0.13557	0.5817	2.4233	0.17916	0.47828	0.1685	0.2159	0.41621	0.16264	0.15701	0.90159	0.23366	0.40013	0.70394	0.15639	1.936	1.3619	0.32095	0.059526	0.0016096	0.0025057	0.0067569	0.0053009	0.026996	0.017796	0.0063814	0.0055388	0.0019179	0.0032168	0.0057603	0.06047	0.0040857	0.002628	0.0071156	0.0024741	0.0096703	0.00038397	0.00029241	0.32392	0.33717	0.10229	0.346	0.18766	0.99175	0.042176	0.024748	0.033655	0.017158	0.022041	0.03549	0.0071755	0.010714	0.010717	0.014117	0.0098417	0.0045042	0.021368	0.0018123	0.0042227	0.0054685
"272C"	"1/11/2017"	2	7	2	"C"	"500,502"	0.039658326	NA	NA	NA	NA	4.108353731	0.007768582	3.59799e-05	"E"	2	3	"3E2"	0.012279	0.0083029	1.3791	1.8748	2.1374	6.2537	2.808	1.7855	0.15591	0.024349	0.96034	1.1261	0.11604	0.23583	2.8883	1.0788	0.88153	1.769	0.37119	0.76957	0.11282	0.71492	0.11299	0.9674	0.12978	0.64487	0.13518	0.55881	2.4073	0.17471	0.46594	0.16744	0.21034	0.4096	0.16044	0.15331	0.87687	0.21969	0.39483	0.66381	0.16154	1.8904	1.3875	0.31775	0.045062	0.0025412	0.0026874	0.011298	0.01464	0.031379	0.016238	0.0070354	0.006597	0.0017815	0.0024516	0.0069236	0.011677	0.017499	0.0034242	0.012793	0.0014931	0.010262	0.00033417	0.00028715	0.31607	0.32856	0.037377	0.34155	0.18807	0.97656	0.089235	0.016498	0.044918	0.01581	0.022065	0.03389	0.024524	0.036275	0.012221	0.014768	0.0093107	0.0043615	0.047537	0.00049269	0.0075118	0.0014526
